Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-EMX1-PD_rep2,GA,2,4,0.1,2,0
33A-EMX1-PD_rep2,CT,2,4,0.1,3,0
33A-EMX1-PD_rep2,GA,2,4,0.1,3,0
33A-EMX1-PD_rep2,CT,2,5,0.1,0,0
33A-EMX1-PD_rep2,GA,2,5,0.1,0,0
33A-EMX1-PD_rep2,CT,2,5,0.1,1,0
33A-EMX1-PD_rep2,GA,2,5,0.1,1,0
33A-EMX1-PD_rep2,CT,2,5,0.1,2,0
33A-EMX1-PD_rep2,GA,2,5,0.1,2,0
33A-EMX1-PD_rep2,CT,2,5,0.1,3,0
33A-EMX1-PD_rep2,GA,2,5,0.1,3,0
33A-EMX1-PD_rep2,CT,2,6,0.1,0,0
33A-EMX1-PD_rep2,GA,2,6,0.1,0,0
33A-EMX1-PD_rep2,CT,2,6,0.1,1,0
33A-EMX1-PD_rep2,GA,2,6,0.1,1,0
33A-EMX1-PD_rep2,CT,2,6,0.1,2,0
33A-EMX1-PD_rep2,GA,2,6,0.1,2,0
33A-EMX1-PD_rep2,CT,2,6,0.1,3,0
33A-EMX1-PD_rep2,GA,2,6,0.1,3,0
33A-EMX1-PD_rep2,CT,2,7,0.1,0,0
33A-EMX1-PD_rep2,GA,2,7,0.1,0,0
33A-EMX1-PD_rep2,CT,2,7,0.1,1,0
33A-EMX1-PD_rep2,GA,2,7,0.1,1,0
33A-EMX1-PD_rep2,CT,2,7,0.1,2,0
33A-EMX1-PD_rep2,GA,2,7,0.1,2,0
33A-EMX1-PD_rep2,CT,2,7,0.1,3,0
33A-EMX1-PD_rep2,GA,2,7,0.1,3,0
33A-EMX1-PD_rep2,CT,2,8,0.1,0,0
33A-EMX1-PD_rep2,GA,2,8,0.1,0,0
33A-EMX1-PD_rep2,CT,2,8,0.1,1,0
33A-EMX1-PD_rep2,GA,2,8,0.1,1,0
33A-EMX1-PD_rep2,CT,2,8,0.1,2,0
33A-EMX1-PD_rep2,GA,2,8,0.1,2,0
33A-EMX1-PD_rep2,CT,2,8,0.1,3,0
33A-EMX1-PD_rep2,GA,2,8,0.1,3,0
33A-EMX1-PD_rep2,CT,3,4,0.1,0,0
33A-EMX1-PD_rep2,GA,3,4,0.1,0,0
33A-EMX1-PD_rep2,CT,3,4,0.1,1,0
33A-EMX1-PD_rep2,GA,3,4,0.1,1,0
33A-EMX1-PD_rep2,CT,3,4,0.1,2,0
33A-EMX1-PD_rep2,GA,3,4,0.1,2,0
33A-EMX1-PD_rep2,CT,3,4,0.1,3,0
33A-EMX1-PD_rep2,GA,3,4,0.1,3,0
33A-EMX1-PD_rep2,CT,3,5,0.1,0,0
33A-EMX1-PD_rep2,GA,3,5,0.1,0,0
33A-EMX1-PD_rep2,CT,3,5,0.1,1,0
33A-EMX1-PD_rep2,GA,3,5,0.1,1,0
33A-EMX1-PD_rep2,CT,3,5,0.1,2,0
33A-EMX1-PD_rep2,GA,3,5,0.1,2,0
33A-EMX1-PD_rep2,CT,3,5,0.1,3,0
33A-EMX1-PD_rep2,GA,3,5,0.1,3,0
33A-EMX1-PD_rep2,CT,3,6,0.1,0,0
33A-EMX1-PD_rep2,GA,3,6,0.1,0,0
33A-EMX1-PD_rep2,CT,3,6,0.1,1,0
33A-EMX1-PD_rep2,GA,3,6,0.1,1,0
33A-EMX1-PD_rep2,CT,3,6,0.1,2,0
33A-EMX1-PD_rep2,GA,3,6,0.1,2,0
33A-EMX1-PD_rep2,CT,3,6,0.1,3,0
33A-EMX1-PD_rep2,GA,3,6,0.1,3,0
33A-EMX1-PD_rep2,CT,3,7,0.1,0,0
33A-EMX1-PD_rep2,GA,3,7,0.1,0,0
33A-EMX1-PD_rep2,CT,3,7,0.1,1,0
33A-EMX1-PD_rep2,GA,3,7,0.1,1,0
33A-EMX1-PD_rep2,CT,3,7,0.1,2,0
33A-EMX1-PD_rep2,GA,3,7,0.1,2,0
33A-EMX1-PD_rep2,CT,3,7,0.1,3,0
33A-EMX1-PD_rep2,GA,3,7,0.1,3,0
33A-EMX1-PD_rep2,CT,3,8,0.1,0,0
33A-EMX1-PD_rep2,GA,3,8,0.1,0,0
33A-EMX1-PD_rep2,CT,3,8,0.1,1,0
33A-EMX1-PD_rep2,GA,3,8,0.1,1,0
33A-EMX1-PD_rep2,CT,3,8,0.1,2,0
33A-EMX1-PD_rep2,GA,3,8,0.1,2,0
33A-EMX1-PD_rep2,CT,3,8,0.1,3,0
33A-EMX1-PD_rep2,GA,3,8,0.1,3,0
33A-EMX1-PD_rep2,CT,4,4,0.1,0,0
33A-EMX1-PD_rep2,GA,4,4,0.1,0,0
33A-EMX1-PD_rep2,CT,4,4,0.1,1,0
33A-EMX1-PD_rep2,GA,4,4,0.1,1,0
33A-EMX1-PD_rep2,CT,4,4,0.1,2,0
33A-EMX1-PD_rep2,GA,4,4,0.1,2,0
33A-EMX1-PD_rep2,CT,4,4,0.1,3,0
33A-EMX1-PD_rep2,GA,4,4,0.1,3,0
33A-EMX1-PD_rep2,CT,4,5,0.1,0,0
33A-EMX1-PD_rep2,GA,4,5,0.1,0,0
33A-EMX1-PD_rep2,CT,4,5,0.1,1,0
33A-EMX1-PD_rep2,GA,4,5,0.1,1,0
33A-EMX1-PD_rep2,CT,4,5,0.1,2,0
33A-EMX1-PD_rep2,GA,4,5,0.1,2,0
33A-EMX1-PD_rep2,CT,4,5,0.1,3,0
33A-EMX1-PD_rep2,GA,4,5,0.1,3,0
33A-EMX1-PD_rep2,CT,4,6,0.1,0,0
33A-EMX1-PD_rep2,GA,4,6,0.1,0,0
33A-EMX1-PD_rep2,CT,4,6,0.1,1,0
33A-EMX1-PD_rep2,GA,4,6,0.1,1,0
33A-EMX1-PD_rep2,CT,4,6,0.1,2,0
33A-EMX1-PD_rep2,GA,4,6,0.1,2,0
33A-EMX1-PD_rep2,CT,4,6,0.1,3,0
33A-EMX1-PD_rep2,GA,4,6,0.1,3,0
33A-EMX1-PD_rep2,CT,4,7,0.1,0,0
33A-EMX1-PD_rep2,GA,4,7,0.1,0,0
33A-EMX1-PD_rep2,CT,4,7,0.1,1,0
33A-EMX1-PD_rep2,GA,4,7,0.1,1,0
33A-EMX1-PD_rep2,CT,4,7,0.1,2,0
33A-EMX1-PD_rep2,GA,4,7,0.1,2,0
33A-EMX1-PD_rep2,CT,4,7,0.1,3,0
33A-EMX1-PD_rep2,GA,4,7,0.1,3,0
33A-EMX1-PD_rep2,CT,4,8,0.1,0,0
33A-EMX1-PD_rep2,GA,4,8,0.1,0,0
33A-EMX1-PD_rep2,CT,4,8,0.1,1,0
33A-EMX1-PD_rep2,GA,4,8,0.1,1,0
33A-EMX1-PD_rep2,CT,4,8,0.1,2,0
33A-EMX1-PD_rep2,GA,4,8,0.1,2,0
33A-EMX1-PD_rep2,CT,4,8,0.1,3,0
33A-EMX1-PD_rep2,GA,4,8,0.1,3,0
33A-EMX1-PD_rep2,CT,5,4,0.1,0,0
33A-EMX1-PD_rep2,GA,5,4,0.1,0,0
33A-EMX1-PD_rep2,CT,5,4,0.1,1,0
33A-EMX1-PD_rep2,GA,5,4,0.1,1,0
33A-EMX1-PD_rep2,CT,5,4,0.1,2,0
33A-EMX1-PD_rep2,GA,5,4,0.1,2,0
33A-EMX1-PD_rep2,CT,5,4,0.1,3,0
33A-EMX1-PD_rep2,GA,5,4,0.1,3,0
33A-EMX1-PD_rep2,CT,5,5,0.1,0,0
33A-EMX1-PD_rep2,GA,5,5,0.1,0,0
33A-EMX1-PD_rep2,CT,5,5,0.1,1,0
33A-EMX1-PD_rep2,GA,5,5,0.1,1,0
33A-EMX1-PD_rep2,CT,5,5,0.1,2,0
33A-EMX1-PD_rep2,GA,5,5,0.1,2,0
33A-EMX1-PD_rep2,CT,5,5,0.1,3,0
33A-EMX1-PD_rep2,GA,5,5,0.1,3,0
33A-EMX1-PD_rep2,CT,5,6,0.1,0,0
33A-EMX1-PD_rep2,GA,5,6,0.1,0,0
33A-EMX1-PD_rep2,CT,5,6,0.1,1,0
33A-EMX1-PD_rep2,GA,5,6,0.1,1,0
33A-EMX1-PD_rep2,CT,5,6,0.1,2,0
33A-EMX1-PD_rep2,GA,5,6,0.1,2,0
33A-EMX1-PD_rep2,CT,5,6,0.1,3,0
33A-EMX1-PD_rep2,GA,5,6,0.1,3,0
33A-EMX1-PD_rep2,CT,5,7,0.1,0,0
33A-EMX1-PD_rep2,GA,5,7,0.1,0,0
33A-EMX1-PD_rep2,CT,5,7,0.1,1,0
33A-EMX1-PD_rep2,GA,5,7,0.1,1,0
33A-EMX1-PD_rep2,CT,5,7,0.1,2,0
33A-EMX1-PD_rep2,GA,5,7,0.1,2,0
33A-EMX1-PD_rep2,CT,5,7,0.1,3,0
33A-EMX1-PD_rep2,GA,5,7,0.1,3,0
33A-EMX1-PD_rep2,CT,5,8,0.1,0,0
33A-EMX1-PD_rep2,GA,5,8,0.1,0,0
33A-EMX1-PD_rep2,CT,5,8,0.1,1,0
33A-EMX1-PD_rep2,GA,5,8,0.1,1,0
33A-EMX1-PD_rep2,CT,5,8,0.1,2,0
33A-EMX1-PD_rep2,GA,5,8,0.1,2,0
33A-EMX1-PD_rep2,CT,5,8,0.1,3,0
33A-EMX1-PD_rep2,GA,5,8,0.1,3,0
33A-VEGFA-PD_rep1,CT,1,4,0.1,0,0
33A-VEGFA-PD_rep1,GA,1,4,0.1,0,0
33A-VEGFA-PD_rep1,CT,1,4,0.1,1,0
33A-VEGFA-PD_rep1,GA,1,4,0.1,1,0
33A-VEGFA-PD_rep1,CT,1,4,0.1,2,0
33A-VEGFA-PD_rep1,GA,1,4,0.1,2,0
33A-VEGFA-PD_rep1,CT,1,4,0.1,3,0
33A-VEGFA-PD_rep1,GA,1,4,0.1,3,0
33A-VEGFA-PD_rep1,CT,1,5,0.1,0,0
33A-VEGFA-PD_rep1,GA,1,5,0.1,0,0
33A-VEGFA-PD_rep1,CT,1,5,0.1,1,0
33A-VEGFA-PD_rep1,GA,1,5,0.1,1,0
33A-VEGFA-PD_rep1,CT,1,5,0.1,2,0
33A-VEGFA-PD_rep1,GA,1,5,0.1,2,0
33A-VEGFA-PD_rep1,CT,1,5,0.1,3,0
33A-VEGFA-PD_rep1,GA,1,5,0.1,3,0
33A-VEGFA-PD_rep1,CT,1,6,0.1,0,0
33A-VEGFA-PD_rep1,GA,1,6,0.1,0,0
33A-VEGFA-PD_rep1,CT,1,6,0.1,1,0
33A-VEGFA-PD_rep1,GA,1,6,0.1,1,0
